latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
52.49432,32.47894,319.49,1.18,1.08,2025-04-21,0741,Terra,MODIS,75,6.1NRT,297.09,17.39,D
51.73645,38.10542,322.66,1.04,1.02,2025-04-21,0741,Terra,MODIS,75,6.1NRT,301.34,14.01,D
51.73414,38.11978,313.14,1.04,1.02,2025-04-21,0741,Terra,MODIS,40,6.1NRT,302.5,5,D
51.91916,35.90773,310.08,1,1,2025-04-21,0741,Terra,MODIS,37,6.1NRT,297.66,4.31,D
51.08452,39.98325,310.68,1.18,1.08,2025-04-21,0741,Terra,MODIS,22,6.1NRT,299.18,6.39,D
54.36325,40.9972,327.79,1.12,1.05,2025-04-21,0741,Terra,MODIS,82,6.1NRT,299.25,24.52,D
54.35429,40.9926,324.9,1.12,1.05,2025-04-21,0741,Terra,MODIS,80,6.1NRT,299.01,20.79,D
54.40635,40.58154,312.37,1.09,1.04,2025-04-21,0741,Terra,MODIS,38,6.1NRT,300.43,5.45,D
55.18203,35.07647,305.29,1.07,1.03,2025-04-21,0741,Terra,MODIS,55,6.1NRT,291.84,5.42,D
54.71706,38.1782,309.99,1,1,2025-04-21,0741,Terra,MODIS,63,6.1NRT,293.15,4.7,D
54.90117,36.34226,310.09,1.02,1.01,2025-04-21,0741,Terra,MODIS,67,6.1NRT,293.2,7.23,D
53.39011,45.00086,316.73,1.64,1.26,2025-04-21,0741,Terra,MODIS,72,6.1NRT,303.58,16.01,D
54.66106,37.7365,315.54,1,1,2025-04-21,0741,Terra,MODIS,72,6.1NRT,286.78,12.13,D
54.65889,37.75136,307.07,1,1,2025-04-21,0741,Terra,MODIS,51,6.1NRT,286.58,5.97,D
54.33096,39.68167,315.34,1.05,1.02,2025-04-21,0741,Terra,MODIS,66,6.1NRT,300.25,8.21,D
55.17045,33.42045,307.41,1.18,1.08,2025-04-21,0741,Terra,MODIS,59,6.1NRT,296.71,4.92,D
53.98124,41.65185,313.54,1.18,1.08,2025-04-21,0741,Terra,MODIS,65,6.1NRT,300.82,7.21,D
54.58015,37.90034,317.81,1,1,2025-04-21,0741,Terra,MODIS,75,6.1NRT,279.79,16.24,D
54.52028,38.30108,318.01,1.01,1,2025-04-21,0741,Terra,MODIS,70,6.1NRT,293.27,12.33,D
54.51166,38.29727,316.68,1.01,1,2025-04-21,0741,Terra,MODIS,71,6.1NRT,294.83,11.29,D
54.50941,38.31212,310.97,1.01,1,2025-04-21,0741,Terra,MODIS,32,6.1NRT,294.47,6.44,D
55.21727,32.58787,310.4,1.26,1.12,2025-04-21,0741,Terra,MODIS,66,6.1NRT,296.52,8.68,D
55.21535,32.60717,315.5,1.26,1.11,2025-04-21,0741,Terra,MODIS,73,6.1NRT,296.92,14.59,D
54.38984,39.02463,321.6,1.02,1.01,2025-04-21,0741,Terra,MODIS,78,6.1NRT,300.34,13.05,D
55.12313,33.40555,322.07,1.18,1.08,2025-04-21,0741,Terra,MODIS,45,6.1NRT,298.95,17.19,D
55.12122,33.42352,321.97,1.18,1.08,2025-04-21,0741,Terra,MODIS,49,6.1NRT,298.84,16.88,D
55.11176,33.42049,327.39,1.18,1.08,2025-04-21,0741,Terra,MODIS,40,6.1NRT,299.45,23.55,D
54.38984,38.84792,317.6,1.02,1.01,2025-04-21,0741,Terra,MODIS,74,6.1NRT,302.87,8.61,D
55.10425,33.30613,310.93,1.19,1.09,2025-04-21,0741,Terra,MODIS,67,6.1NRT,297.63,7.66,D
53.51814,43.60973,319.79,1.42,1.18,2025-04-21,0741,Terra,MODIS,75,6.1NRT,302.95,18.4,D
55.11492,33.17142,307.18,1.2,1.09,2025-04-21,0741,Terra,MODIS,58,6.1NRT,296.63,5.62,D
53.52235,43.60618,317.63,1.42,1.18,2025-04-21,0741,Terra,MODIS,66,6.1NRT,302.33,14.72,D
55.11916,32.94345,319.38,1.22,1.1,2025-04-21,0741,Terra,MODIS,77,6.1NRT,297.9,17.7,D
55.10953,32.94054,311.78,1.22,1.1,2025-04-21,0741,Terra,MODIS,29,6.1NRT,297.09,8.31,D
55.24459,31.44275,316.11,1.39,1.17,2025-04-21,0741,Terra,MODIS,74,6.1NRT,296.31,18.58,D
55.24266,31.46412,307.8,1.39,1.17,2025-04-21,0741,Terra,MODIS,60,6.1NRT,295.01,7.99,D
54.43795,38.16405,339.51,1,1,2025-04-21,0741,Terra,MODIS,91,6.1NRT,288.04,38.91,D
54.1739,39.83266,307.78,1.06,1.03,2025-04-21,0741,Terra,MODIS,37,6.1NRT,297.5,4.41,D
54.43155,38.1455,315.38,1,1,2025-04-21,0741,Terra,MODIS,53,6.1NRT,290.64,10.4,D
54.42932,38.16031,322.31,1,1,2025-04-21,0741,Terra,MODIS,79,6.1NRT,287.53,16.94,D
54.20062,39.6137,320.36,1.05,1.02,2025-04-21,0741,Terra,MODIS,76,6.1NRT,298.77,13.72,D
54.36563,38.3377,318.62,1.01,1,2025-04-21,0741,Terra,MODIS,76,6.1NRT,301.33,10.84,D
54.36337,38.35252,314.6,1.01,1,2025-04-21,0741,Terra,MODIS,71,6.1NRT,300.12,7.41,D
54.80927,34.87682,309.52,1.07,1.03,2025-04-21,0741,Terra,MODIS,65,6.1NRT,293.6,8.51,D
54.20055,38.97345,319.94,1.02,1.01,2025-04-21,0741,Terra,MODIS,76,6.1NRT,302.2,11.77,D
54.19816,38.98845,327.24,1.02,1.01,2025-04-21,0741,Terra,MODIS,83,6.1NRT,303.63,19.58,D
54.5577,35.84687,309.01,1.03,1.01,2025-04-21,0741,Terra,MODIS,46,6.1NRT,297.31,4.79,D
54.60787,35.23146,310.6,1.05,1.02,2025-04-21,0741,Terra,MODIS,67,6.1NRT,295.74,6.95,D
54.47141,36.29274,350.37,1.01,1.01,2025-04-21,0741,Terra,MODIS,96,6.1NRT,297.77,62.17,D
54.46939,36.30783,343.9,1.01,1.01,2025-04-21,0741,Terra,MODIS,93,6.1NRT,294.52,49.1,D
53.40662,42.73554,323.88,1.32,1.14,2025-04-21,0741,Terra,MODIS,76,6.1NRT,303.56,20.43,D
53.40449,42.74838,320.62,1.33,1.14,2025-04-21,0741,Terra,MODIS,67,6.1NRT,301.14,14.54,D
54.99929,31.35829,306.42,1.39,1.17,2025-04-21,0741,Terra,MODIS,44,6.1NRT,296.1,6.05,D
54.06612,38.45492,311.19,1.01,1.01,2025-04-21,0741,Terra,MODIS,55,6.1NRT,299.65,5.13,D
54.14611,37.85573,318.32,1,1,2025-04-21,0741,Terra,MODIS,75,6.1NRT,284.68,14.5,D
54.14392,37.87044,315.86,1,1,2025-04-21,0741,Terra,MODIS,71,6.1NRT,286.04,12.17,D
54.00739,38.64463,329.95,1.02,1.01,2025-04-21,0741,Terra,MODIS,84,6.1NRT,301.07,23.3,D
54.10926,37.91819,312.43,1,1,2025-04-21,0741,Terra,MODIS,64,6.1NRT,287.63,8.41,D
53.94156,38.88567,314.84,1.03,1.01,2025-04-21,0741,Terra,MODIS,68,6.1NRT,300.31,7.46,D
53.93919,38.90057,311.54,1.03,1.01,2025-04-21,0741,Terra,MODIS,59,6.1NRT,300.81,5.01,D
54.41769,35.49198,327.63,1.04,1.02,2025-04-21,0741,Terra,MODIS,83,6.1NRT,298.53,21.27,D
54.41573,35.50742,317.35,1.04,1.02,2025-04-21,0741,Terra,MODIS,48,6.1NRT,299.11,10.54,D
54.40493,35.51962,316.11,1.04,1.02,2025-04-21,0741,Terra,MODIS,31,6.1NRT,297.93,9.15,D
54.0258,38.22676,321.87,1.01,1,2025-04-21,0741,Terra,MODIS,74,6.1NRT,297.87,14.23,D
54.02355,38.24148,315.55,1.01,1,2025-04-21,0741,Terra,MODIS,69,6.1NRT,297.93,8.34,D
53.34043,42.20261,313.85,1.27,1.12,2025-04-21,0741,Terra,MODIS,60,6.1NRT,302.3,7.56,D
54.01716,38.22301,339,1.01,1,2025-04-21,0741,Terra,MODIS,90,6.1NRT,297.96,36.08,D
54.01491,38.23772,322.57,1.01,1,2025-04-21,0741,Terra,MODIS,79,6.1NRT,298.52,14.24,D
54.47449,34.80749,308.25,1.07,1.03,2025-04-21,0741,Terra,MODIS,60,6.1NRT,291.17,6.7,D
54.64034,33.3071,308.04,1.17,1.08,2025-04-21,0741,Terra,MODIS,58,6.1NRT,296.71,6.35,D
54.46747,34.79829,308.56,1.07,1.03,2025-04-21,0741,Terra,MODIS,60,6.1NRT,290.5,7.48,D
54.62352,33.19193,312.51,1.18,1.08,2025-04-21,0741,Terra,MODIS,68,6.1NRT,296.58,10.64,D
54.6216,33.20975,306.77,1.18,1.08,2025-04-21,0741,Terra,MODIS,53,6.1NRT,293.92,5.48,D
54.34662,35.5398,314.01,1.03,1.02,2025-04-21,0741,Terra,MODIS,71,6.1NRT,295.56,9.25,D
54.34465,35.55517,318.01,1.03,1.02,2025-04-21,0741,Terra,MODIS,75,6.1NRT,295.98,12.54,D
54.68671,32.49126,308.7,1.25,1.11,2025-04-21,0741,Terra,MODIS,60,6.1NRT,297.77,6.15,D
54.35747,35.3823,311.38,1.04,1.02,2025-04-21,0741,Terra,MODIS,58,6.1NRT,298.89,6.1,D
54.34861,35.37909,311,1.04,1.02,2025-04-21,0741,Terra,MODIS,59,6.1NRT,298.25,5.81,D
53.83036,38.87679,313.34,1.03,1.01,2025-04-21,0741,Terra,MODIS,61,6.1NRT,301.56,5.52,D
54.45874,34.23812,309.56,1.1,1.05,2025-04-21,0741,Terra,MODIS,62,6.1NRT,297.5,6.75,D
54.64365,32.42021,320.52,1.26,1.11,2025-04-21,0741,Terra,MODIS,78,6.1NRT,297.49,17.53,D
54.24047,35.93145,306.68,1.02,1.01,2025-04-21,0741,Terra,MODIS,51,6.1NRT,293.95,3.63,D
53.93948,38.05757,312.78,1.01,1,2025-04-21,0741,Terra,MODIS,66,6.1NRT,294.85,7.09,D
54.64292,32.41398,314.54,1.26,1.11,2025-04-21,0741,Terra,MODIS,47,6.1NRT,296.83,10,D
51.771,35.15678,313.03,1.01,1.01,2025-04-21,0741,Terra,MODIS,48,6.1NRT,296.08,7.18,D
52.11304,31.93709,317.3,1.22,1.1,2025-04-21,0741,Terra,MODIS,72,6.1NRT,299.95,14.65,D
52.1112,31.95435,310.84,1.21,1.1,2025-04-21,0741,Terra,MODIS,51,6.1NRT,299.6,7.45,D
51.13461,37.93808,313.49,1.04,1.02,2025-04-21,0741,Terra,MODIS,58,6.1NRT,301.64,7.79,D
51.02089,38.28943,315.8,1.06,1.03,2025-04-21,0741,Terra,MODIS,56,6.1NRT,304.48,7.03,D
51.28697,34.54187,310.6,1.02,1.01,2025-04-21,0741,Terra,MODIS,45,6.1NRT,296.49,5.28,D
51.27439,34.27889,309.1,1.03,1.02,2025-04-21,0741,Terra,MODIS,41,6.1NRT,296.59,5.54,D
51.13578,43.04358,315.25,1.55,1.23,2025-04-21,0741,Terra,MODIS,53,6.1NRT,304.06,9.01,D
51.13833,43.0505,322.36,1.55,1.23,2025-04-21,0741,Terra,MODIS,74,6.1NRT,304.92,21.3,D
54.63322,32.50854,322.46,1.25,1.11,2025-04-21,0741,Terra,MODIS,49,6.1NRT,298.12,20.39,D
54.62156,32.52452,323.43,1.24,1.11,2025-04-21,0741,Terra,MODIS,64,6.1NRT,297.59,22.5,D
54.31962,35.16795,314.78,1.05,1.02,2025-04-21,0741,Terra,MODIS,67,6.1NRT,298.44,9.36,D
54.31767,35.18349,311.96,1.05,1.02,2025-04-21,0741,Terra,MODIS,50,6.1NRT,298.26,6.96,D
54.31073,35.16475,312.4,1.05,1.02,2025-04-21,0741,Terra,MODIS,46,6.1NRT,298.47,6.55,D
54.6117,32.42468,307.46,1.25,1.11,2025-04-21,0741,Terra,MODIS,49,6.1NRT,297.06,5.55,D
54.25155,35.19231,311.63,1.05,1.02,2025-04-21,0741,Terra,MODIS,66,6.1NRT,298.29,7.27,D
54.24961,35.20782,317.96,1.05,1.02,2025-04-21,0741,Terra,MODIS,75,6.1NRT,297.92,12.97,D
53.50665,39.87078,326.29,1.08,1.04,2025-04-21,0741,Terra,MODIS,80,6.1NRT,301.1,19.3,D
53.50403,39.88623,312.11,1.08,1.04,2025-04-21,0741,Terra,MODIS,52,6.1NRT,301.45,4.05,D
53.76408,38.21922,310.76,1.01,1.01,2025-04-21,0741,Terra,MODIS,48,6.1NRT,299.24,4.74,D
54.15429,35.37628,308.8,1.04,1.02,2025-04-21,0741,Terra,MODIS,60,6.1NRT,295.6,5.33,D
54.48808,32.34334,309.35,1.26,1.11,2025-04-21,0741,Terra,MODIS,61,6.1NRT,297.69,7.58,D
53.22063,41.13179,317.69,1.18,1.08,2025-04-21,0741,Terra,MODIS,68,6.1NRT,303.63,10.45,D
53.24423,40.94519,313.34,1.16,1.07,2025-04-21,0741,Terra,MODIS,58,6.1NRT,299.91,8.22,D
54.04675,35.49128,309.67,1.03,1.01,2025-04-21,0741,Terra,MODIS,39,6.1NRT,295.55,5.68,D
51.49654,41.38511,315,1.3,1.13,2025-04-21,0741,Terra,MODIS,59,6.1NRT,303.38,7.81,D
52.47398,35.45262,309.52,1.01,1.01,2025-04-21,0741,Terra,MODIS,48,6.1NRT,296.02,5.28,D
50.47887,38.21537,311.81,1.07,1.03,2025-04-21,0741,Terra,MODIS,51,6.1NRT,301.06,5.66,D
50.16812,39.5774,312.41,1.19,1.08,2025-04-21,0741,Terra,MODIS,56,6.1NRT,297.61,7.91,D
50.31284,36.49251,319.1,1.01,1,2025-04-21,0741,Terra,MODIS,72,6.1NRT,298.84,11.05,D
54.04478,35.50651,314.97,1.03,1.01,2025-04-21,0741,Terra,MODIS,71,6.1NRT,296.68,9.69,D
54.03598,35.50328,313.32,1.03,1.01,2025-04-21,0741,Terra,MODIS,49,6.1NRT,297.84,8.1,D
54.48498,31.29923,330.69,1.38,1.16,2025-04-21,0741,Terra,MODIS,46,6.1NRT,298.26,35.48,D
54.48311,31.32006,328.83,1.37,1.16,2025-04-21,0741,Terra,MODIS,39,6.1NRT,298.32,31.88,D
54.48124,31.34082,338.07,1.37,1.16,2025-04-21,0741,Terra,MODIS,73,6.1NRT,298.26,53.26,D
54.47291,31.31737,323.95,1.37,1.16,2025-04-21,0741,Terra,MODIS,14,6.1NRT,298.87,23.89,D
53.66249,38.02952,313.6,1.01,1,2025-04-21,0741,Terra,MODIS,56,6.1NRT,301.66,5.55,D
53.26155,40.46075,316.16,1.12,1.06,2025-04-21,0741,Terra,MODIS,61,6.1NRT,300.32,9.1,D
53.25872,40.47672,315.8,1.12,1.06,2025-04-21,0741,Terra,MODIS,60,6.1NRT,300.2,8.71,D
53.25366,40.46776,319.55,1.12,1.06,2025-04-21,0741,Terra,MODIS,72,6.1NRT,299.23,13.94,D
54.35781,32.2151,308.25,1.27,1.12,2025-04-21,0741,Terra,MODIS,58,6.1NRT,295.58,7.1,D
54.35592,32.23404,306.77,1.26,1.12,2025-04-21,0741,Terra,MODIS,52,6.1NRT,296.42,6.03,D
53.88956,36.11905,311.9,1.01,1.01,2025-04-21,0741,Terra,MODIS,64,6.1NRT,297.03,7.23,D
53.03037,41.0787,374.99,1.18,1.08,2025-04-21,0741,Terra,MODIS,100,6.1NRT,305.41,162.54,D
53.02735,41.09535,352.32,1.18,1.08,2025-04-21,0741,Terra,MODIS,96,6.1NRT,303.44,77.27,D
53.02419,41.05751,346.51,1.18,1.08,2025-04-21,0741,Terra,MODIS,93,6.1NRT,300.81,61.76,D
53.02117,41.0741,354.06,1.18,1.08,2025-04-21,0741,Terra,MODIS,97,6.1NRT,302.74,83.05,D
52.43122,43.96637,327.52,1.57,1.24,2025-04-21,0741,Terra,MODIS,77,6.1NRT,304.05,34.31,D
52.99963,41.02721,313.89,1.18,1.08,2025-04-21,0741,Terra,MODIS,60,6.1NRT,302.29,7.28,D
52.9966,41.04377,319.26,1.18,1.08,2025-04-21,0741,Terra,MODIS,71,6.1NRT,301.83,13.59,D
54.14568,32.99562,310.1,1.19,1.08,2025-04-21,0741,Terra,MODIS,46,6.1NRT,297.4,6.53,D
54.1362,32.99279,309.55,1.19,1.08,2025-04-21,0741,Terra,MODIS,45,6.1NRT,298.29,6.34,D
53.02826,40.4502,324.11,1.13,1.06,2025-04-21,0741,Terra,MODIS,77,6.1NRT,299.74,18.31,D
53.02543,40.46621,335.62,1.13,1.06,2025-04-21,0741,Terra,MODIS,87,6.1NRT,300.15,36.4,D
53.01638,40.46184,316.17,1.13,1.06,2025-04-21,0741,Terra,MODIS,45,6.1NRT,299.38,9.16,D
53.41171,37.63608,311.52,1,1,2025-04-21,0741,Terra,MODIS,48,6.1NRT,301.16,4.51,D
54.08076,32.23419,322.66,1.25,1.11,2025-04-21,0741,Terra,MODIS,80,6.1NRT,297.82,22.74,D
54.07101,32.23144,313.43,1.25,1.11,2025-04-21,0741,Terra,MODIS,35,6.1NRT,297.36,10.25,D
53.69822,35.24469,308.41,1.04,1.02,2025-04-21,0741,Terra,MODIS,57,6.1NRT,297.36,5.5,D
54.01843,31.83906,306.43,1.29,1.13,2025-04-21,0741,Terra,MODIS,52,6.1NRT,296.12,5.88,D
53.9013,32.79349,328.19,1.2,1.09,2025-04-21,0741,Terra,MODIS,84,6.1NRT,298.32,27.47,D
53.89364,32.77296,372.82,1.2,1.09,2025-04-21,0741,Terra,MODIS,100,6.1NRT,302.97,156.42,D
53.89178,32.79068,351.17,1.2,1.09,2025-04-21,0741,Terra,MODIS,96,6.1NRT,301.29,77.01,D
53.88226,32.78789,312.04,1.2,1.09,2025-04-21,0741,Terra,MODIS,59,6.1NRT,298.45,7.61,D
53.8804,32.80558,310.91,1.19,1.09,2025-04-21,0741,Terra,MODIS,24,6.1NRT,297.34,6.53,D
53.81098,33.22663,317.77,1.16,1.07,2025-04-21,0741,Terra,MODIS,75,6.1NRT,297.23,13.82,D
53.80907,33.24375,328.17,1.15,1.07,2025-04-21,0741,Terra,MODIS,84,6.1NRT,299.19,27.51,D
53.80162,33.22374,313.75,1.16,1.07,2025-04-21,0741,Terra,MODIS,58,6.1NRT,298.41,9.47,D
53.13924,37.64215,313.61,1.01,1,2025-04-21,0741,Terra,MODIS,55,6.1NRT,302.65,5.8,D
52.51104,40.80405,314.86,1.18,1.08,2025-04-21,0741,Terra,MODIS,45,6.1NRT,304.2,6.65,D
52.77953,39.2014,314.22,1.06,1.03,2025-04-21,0741,Terra,MODIS,58,6.1NRT,303.57,5.4,D
52.09092,42.61349,314.59,1.41,1.17,2025-04-21,0741,Terra,MODIS,46,6.1NRT,301.84,8.47,D
52.09116,42.62808,314.15,1.41,1.18,2025-04-21,0741,Terra,MODIS,52,6.1NRT,302.08,7.89,D
53.41995,34.05338,306.49,1.09,1.04,2025-04-21,0741,Terra,MODIS,51,6.1NRT,296.22,5.35,D
52.55656,39.57722,321.12,1.09,1.04,2025-04-21,0741,Terra,MODIS,68,6.1NRT,301.48,15.46,D
50.30416,36.48933,317.54,1.01,1,2025-04-21,0741,Terra,MODIS,70,6.1NRT,299.93,9.58,D
48.66559,44.03831,308.94,2.04,1.39,2025-04-21,0741,Terra,MODIS,25,6.1NRT,296.59,13.95,D
45.67073,48.1032,380.07,4.14,1.88,2025-04-21,0741,Terra,MODIS,0,6.1NRT,298.06,1164.44,D
47.10922,41.19892,314.37,1.62,1.25,2025-04-21,0741,Terra,MODIS,71,6.1NRT,294.31,16.72,D
51.50275,41.40745,326.32,1.3,1.13,2025-04-21,0741,Terra,MODIS,78,6.1NRT,303.97,24.82,D
55.51281,37.92301,328.14,1,1,2025-04-21,0741,Terra,MODIS,85,6.1NRT,292.82,23.96,D
55.51063,37.93819,322.17,1,1,2025-04-21,0741,Terra,MODIS,80,6.1NRT,293.56,16.93,D
55.30328,38.64611,316.86,1,1,2025-04-21,0741,Terra,MODIS,71,6.1NRT,296.55,10.79,D
55.29238,38.65728,312.28,1,1,2025-04-21,0741,Terra,MODIS,56,6.1NRT,295.09,6.86,D
55.81554,33.8124,303.07,1.17,1.08,2025-04-21,0741,Terra,MODIS,43,6.1NRT,291.87,4.29,D
55.09903,38.57258,305.13,1.01,1,2025-04-21,0741,Terra,MODIS,52,6.1NRT,290.7,3.44,D
55.09675,38.58765,310.5,1.01,1,2025-04-21,0741,Terra,MODIS,66,6.1NRT,291.23,6.79,D
55.51886,34.73214,309.06,1.1,1.05,2025-04-21,0741,Terra,MODIS,64,6.1NRT,296.22,6.07,D
55.50975,34.72895,306.36,1.1,1.05,2025-04-21,0741,Terra,MODIS,46,6.1NRT,295.27,3.85,D
55.1596,37.45615,306.98,1,1,2025-04-21,0741,Terra,MODIS,61,6.1NRT,291.05,5.07,D
54.95669,38.07359,310.91,1,1,2025-04-21,0741,Terra,MODIS,67,6.1NRT,286.9,8.66,D
54.71204,39.65754,309.59,1.04,1.02,2025-04-21,0741,Terra,MODIS,53,6.1NRT,299.08,5.7,D
55.3642,34.4717,307.69,1.11,1.05,2025-04-21,0741,Terra,MODIS,61,6.1NRT,296.62,5.22,D
54.834,38.26843,321.5,1,1,2025-04-21,0741,Terra,MODIS,79,6.1NRT,293.2,16.6,D
55.24403,35.18381,309,1.07,1.03,2025-04-21,0741,Terra,MODIS,40,6.1NRT,295.32,5.73,D
55.23704,35.16431,310.15,1.07,1.03,2025-04-21,0741,Terra,MODIS,67,6.1NRT,296.15,6.62,D
55.23505,35.18054,311.72,1.07,1.03,2025-04-21,0741,Terra,MODIS,69,6.1NRT,295.39,7.71,D
54.3661,40.98095,324.68,1.12,1.05,2025-04-21,0741,Terra,MODIS,80,6.1NRT,300.26,20.1,D
52.85352,34.96336,311.02,1.03,1.02,2025-04-21,0741,Terra,MODIS,56,6.1NRT,298.96,5.07,D
55.1775,71.97555,315.79,1.02,1.01,2025-04-21,0854,Aqua,MODIS,60,6.1NRT,287.04,13.39,D
54.59053,83.16052,308.03,1.9,1.35,2025-04-21,0854,Aqua,MODIS,66,6.1NRT,284,23.69,D
54.13872,72.48696,309.71,1.02,1.01,2025-04-21,0854,Aqua,MODIS,68,6.1NRT,295.34,6.58,D
50.9525,58.74914,318.42,4.34,1.92,2025-04-21,0854,Aqua,MODIS,57,6.1NRT,297.27,99.86,D
55.18856,71.98648,317.91,1.02,1.01,2025-04-21,0854,Aqua,MODIS,65,6.1NRT,287.28,15.34,D
50.95599,58.74372,318.69,4.34,1.92,2025-04-21,0854,Aqua,MODIS,65,6.1NRT,296.48,102.11,D
54.95973,76.42667,327.23,1.08,1.04,2025-04-21,0854,Aqua,MODIS,49,6.1NRT,289.78,25.23,D
55.54301,79.50554,301.9,1.37,1.16,2025-04-21,0854,Aqua,MODIS,50,6.1NRT,282,10.12,D
51.80758,59.30516,325.09,3.8,1.82,2025-04-21,0854,Aqua,MODIS,72,6.1NRT,297.56,121.96,D
51.82203,59.29362,320.98,3.8,1.82,2025-04-21,0854,Aqua,MODIS,76,6.1NRT,296.8,96.02,D
51.80047,59.30289,319.1,3.8,1.82,2025-04-21,0854,Aqua,MODIS,73,6.1NRT,294.57,81.19,D
51.81488,59.29122,326.9,3.8,1.82,2025-04-21,0854,Aqua,MODIS,73,6.1NRT,298.91,132.27,D
52.06562,58.37595,309.66,4.08,1.87,2025-04-21,0854,Aqua,MODIS,58,6.1NRT,294.32,38.54,D
52.61782,58.77021,316.7,3.73,1.81,2025-04-21,0854,Aqua,MODIS,39,6.1NRT,297.41,58.27,D
55.17994,71.99075,312.08,1.02,1.01,2025-04-21,0854,Aqua,MODIS,44,6.1NRT,285.68,10.26,D
52.69168,79.30631,303.26,1.23,1.1,2025-04-21,0854,Aqua,MODIS,55,6.1NRT,289.08,5.79,D
59.86853,68.87813,302.82,1.02,1.01,2025-04-21,0856,Aqua,MODIS,44,6.1NRT,279.74,8.62,D
60.70597,72.86962,307.64,1.05,1.03,2025-04-21,0856,Aqua,MODIS,66,6.1NRT,274.01,13.73,D
54.19543,31.47714,342.17,4.64,1.97,2025-04-21,0920,Terra,MODIS,93,6.1NRT,298.4,402.72,D
54.18079,31.47149,313.29,4.64,1.97,2025-04-21,0920,Terra,MODIS,73,6.1NRT,296.03,79.49,D
54.19598,31.48613,341.28,4.64,1.97,2025-04-21,0920,Terra,MODIS,92,6.1NRT,298.34,385.77,D
54.47977,31.29511,313.42,4.44,1.94,2025-04-21,0920,Terra,MODIS,72,6.1NRT,296.49,76.57,D
54.48184,31.30435,312.48,4.44,1.94,2025-04-21,0920,Terra,MODIS,71,6.1NRT,296.38,69.53,D
54.99014,31.36935,310.88,4.25,1.91,2025-04-21,0920,Terra,MODIS,70,6.1NRT,294.48,59.88,D
54.99437,31.37777,312.93,4.25,1.91,2025-04-21,0920,Terra,MODIS,73,6.1NRT,294.32,76.09,D
50.37393,40.23552,322.84,2.35,1.48,2025-04-21,1032,Aqua,MODIS,75,6.1NRT,301.85,45.81,D
50.9622,42.81274,323.75,1.7,1.28,2025-04-21,1032,Aqua,MODIS,75,6.1NRT,301.83,30.89,D
50.96354,42.81613,324.3,1.7,1.28,2025-04-21,1032,Aqua,MODIS,64,6.1NRT,302.43,29.57,D
52.61438,52.83545,314.85,1.08,1.04,2025-04-21,1032,Aqua,MODIS,36,6.1NRT,303.62,5.56,D
52.61631,52.85114,325.57,1.09,1.04,2025-04-21,1032,Aqua,MODIS,77,6.1NRT,305.4,17.47,D
51.09386,43.79616,318.77,1.52,1.22,2025-04-21,1032,Aqua,MODIS,66,6.1NRT,307.69,10.12,D
51.09821,43.81648,324.81,1.52,1.22,2025-04-21,1032,Aqua,MODIS,76,6.1NRT,307.31,21.65,D
52.5521,53.77993,326.6,1.15,1.07,2025-04-21,1032,Aqua,MODIS,70,6.1NRT,305.52,19.02,D
52.61886,58.75006,323.42,1.85,1.33,2025-04-21,1032,Aqua,MODIS,62,6.1NRT,301.11,30.3,D
50.98956,46.39704,315.17,1.21,1.09,2025-04-21,1032,Aqua,MODIS,45,6.1NRT,303.86,5.35,D
51.35987,48.4904,347.87,1.05,1.02,2025-04-21,1032,Aqua,MODIS,94,6.1NRT,306.68,52.18,D
51.30602,48.28189,324.17,1.06,1.03,2025-04-21,1032,Aqua,MODIS,54,6.1NRT,306.87,14.93,D
51.30846,48.29636,418.24,1.06,1.03,2025-04-21,1032,Aqua,MODIS,100,6.1NRT,314.4,403.14,D
51.31091,48.31083,375.94,1.06,1.03,2025-04-21,1032,Aqua,MODIS,100,6.1NRT,308.49,137.51,D
51.88943,52.9509,320.58,1.07,1.03,2025-04-21,1032,Aqua,MODIS,26,6.1NRT,303.49,12.85,D
50.22703,46.37713,323.55,1.25,1.11,2025-04-21,1032,Aqua,MODIS,75,6.1NRT,302.21,20.75,D
45.69244,48.10959,328.81,1.31,1.14,2025-04-21,1032,Aqua,MODIS,62,6.1NRT,287.44,36,D
50.23018,46.3937,314.98,1.25,1.11,2025-04-21,1032,Aqua,MODIS,56,6.1NRT,303.56,9.14,D
51.82438,59.29248,319.42,1.91,1.35,2025-04-21,1032,Aqua,MODIS,70,6.1NRT,300.26,27.08,D
51.44251,55.87716,334.21,1.32,1.14,2025-04-21,1032,Aqua,MODIS,86,6.1NRT,303.71,40.36,D
51.39192,56.70459,316.94,1.43,1.18,2025-04-21,1032,Aqua,MODIS,43,6.1NRT,300.48,15.83,D
51.28358,58.06065,315.66,1.64,1.26,2025-04-21,1032,Aqua,MODIS,24,6.1NRT,297.01,16.16,D
51.14231,59.14214,327.16,1.85,1.33,2025-04-21,1032,Aqua,MODIS,81,6.1NRT,299.9,47.78,D
51.14422,59.16779,328.74,1.85,1.33,2025-04-21,1032,Aqua,MODIS,83,6.1NRT,299.53,53.3,D
51.1287,59.11879,335.03,1.84,1.33,2025-04-21,1032,Aqua,MODIS,87,6.1NRT,302.27,71.93,D
